bundle	pathid	name	width	height	format	mips	streamed	bytes
weaponmodmaterials_assets_rail_ar_mk4_15_96d7e705190e792224ecc1aa8e67cdb8.bundle	-1571520519437449516	rail_ar_mk4_15_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_15_96d7e705190e792224ecc1aa8e67cdb8.bundle	-1145381122665108139	rail_ar_mk4_15_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_mk4_15_96d7e705190e792224ecc1aa8e67cdb8.bundle	-253713779444038200	rail_ar_mk4_15_SpecularSmoothness	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_rail_ar_mk4_71_240d8d321b29231bd68ddcf8d171d810.bundle	-4412682306200741069	rail_ar_mk4_7_AlbedoTransparency	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_rail_ar_mk4_71_240d8d321b29231bd68ddcf8d171d810.bundle	797453524958744472	rail_ar_mk4_7_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_71_240d8d321b29231bd68ddcf8d171d810.bundle	3048196161364365260	rail_ar_mk4_7_SpecularSmoothness	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_71_240d8d321b29231bd68ddcf8d171d810.bundle	5072010620341676337	rail_ar_mk4_7_MaskMap	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_rail_ar_mk4_721_64ab00be8069e75972aa27c9bd0f1db8.bundle	797453524958744472	rail_ar_mk4_7_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_721_64ab00be8069e75972aa27c9bd0f1db8.bundle	3048196161364365260	rail_ar_mk4_7_SpecularSmoothness	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_721_64ab00be8069e75972aa27c9bd0f1db8.bundle	5072010620341676337	rail_ar_mk4_7_MaskMap	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_rail_ar_mk4_72_cde60b7dedae72a3082eb51b6638c8ab.bundle	-332042292219209252	rail_ar_mk4_7_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_mk4_72_cde60b7dedae72a3082eb51b6638c8ab.bundle	-158020074560604734	rail_ar_mk4_7_SpecularSmoothness	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_rail_ar_mk4_72_cde60b7dedae72a3082eb51b6638c8ab.bundle	797453524958744472	rail_ar_mk4_7_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_72_cde60b7dedae72a3082eb51b6638c8ab.bundle	5072010620341676337	rail_ar_mk4_7_MaskMap	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_rail_ar_mk4_7_06fc77068a7602ba852c135be86323a2.bundle	-3030406110772201818	rail_ar_mk4_7_SpecularSmoothness	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_rail_ar_mk4_7_06fc77068a7602ba852c135be86323a2.bundle	-332042292219209252	rail_ar_mk4_7_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_mk4_7_06fc77068a7602ba852c135be86323a2.bundle	797453524958744472	rail_ar_mk4_7_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_7_06fc77068a7602ba852c135be86323a2.bundle	5072010620341676337	rail_ar_mk4_7_MaskMap	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_rail_ar_mk4_9-51_54e9f30a07dab7ea999b09e270c6dbfc.bundle	-4347101853880367089	rail_ar_mk4_9-5_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_mk4_9-51_54e9f30a07dab7ea999b09e270c6dbfc.bundle	-2980138183234820671	rail_ar_mk4_9-5_MaskMap	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_rail_ar_mk4_9-51_54e9f30a07dab7ea999b09e270c6dbfc.bundle	-232424040586195947	rail_ar_mk4_9-5_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_9-51_54e9f30a07dab7ea999b09e270c6dbfc.bundle	3925364832000071575	rail_ar_mk4_9-5_SpecularSmoothness	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_9-521_05ac92956b96971f146abd0df9a3c21b.bundle	-2980138183234820671	rail_ar_mk4_9-5_MaskMap	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_rail_ar_mk4_9-521_05ac92956b96971f146abd0df9a3c21b.bundle	-232424040586195947	rail_ar_mk4_9-5_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_9-521_05ac92956b96971f146abd0df9a3c21b.bundle	3925364832000071575	rail_ar_mk4_9-5_SpecularSmoothness	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_9-52_8536228723563b8058dd627e14539e8d.bundle	-4347101853880367089	rail_ar_mk4_9-5_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_mk4_9-52_8536228723563b8058dd627e14539e8d.bundle	-2980138183234820671	rail_ar_mk4_9-5_MaskMap	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_rail_ar_mk4_9-52_8536228723563b8058dd627e14539e8d.bundle	-232424040586195947	rail_ar_mk4_9-5_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_mk4_9-52_8536228723563b8058dd627e14539e8d.bundle	6112459436580054834	rail_ar_mk4_9-5_SpecularSmoothness	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_rail_ar_mk4_9-5_450f6c4ddbf6b10413876c2ae15e2bf9.bundle	-4347101853880367089	rail_ar_mk4_9-5_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_mk4_9-5_450f6c4ddbf6b10413876c2ae15e2bf9.bundle	-2980138183234820671	rail_ar_mk4_9-5_MaskMap	256	256	DXT5	9	1	87408
weaponmodmaterials_assets_rail_ar_mk4_9-5_450f6c4ddbf6b10413876c2ae15e2bf9.bundle	-2117619379257785050	rail_ar_mk4_9-5_SpecularSmoothness	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_rail_ar_mk4_9-5_450f6c4ddbf6b10413876c2ae15e2bf9.bundle	-232424040586195947	rail_ar_mk4_9-5_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_10-751_6bd05e0798ca53a40fd517a6335ac077.bundle	2069806197922218825	rail_ar_urx4_10-75_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_10-751_6bd05e0798ca53a40fd517a6335ac077.bundle	3948053614401002321	rail_ar_urx4_10-75_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_10-751_6bd05e0798ca53a40fd517a6335ac077.bundle	7516777542055720881	rail_ar_urx4_10-75_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_10-752_31d228f9f541c9b9cca0470d6f3866b1.bundle	2069806197922218825	rail_ar_urx4_10-75_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_10-752_31d228f9f541c9b9cca0470d6f3866b1.bundle	3948053614401002321	rail_ar_urx4_10-75_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_10-752_31d228f9f541c9b9cca0470d6f3866b1.bundle	7516777542055720881	rail_ar_urx4_10-75_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_10-75_f8f761fca321edc04e9069e3d5eda859.bundle	-788835066021647939	rail_ar_urx4_10-75_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_10-75_f8f761fca321edc04e9069e3d5eda859.bundle	2740099354357154954	rail_ar_urx4_10-75_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_10-75_f8f761fca321edc04e9069e3d5eda859.bundle	7516777542055720881	rail_ar_urx4_10-75_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_101_b1d2032e3f2aa669f4d7058cf52c03ee.bundle	-8215829839223600392	rail_ar_urx4_10_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_101_b1d2032e3f2aa669f4d7058cf52c03ee.bundle	4274967403828769701	rail_ar_urx4_10_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_101_b1d2032e3f2aa669f4d7058cf52c03ee.bundle	5023546515035787058	rail_ar_urx4_10_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_102_14cc17a0beeb65e5855558ad925aae7f.bundle	-8215829839223600392	rail_ar_urx4_10_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_102_14cc17a0beeb65e5855558ad925aae7f.bundle	4274967403828769701	rail_ar_urx4_10_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_102_14cc17a0beeb65e5855558ad925aae7f.bundle	5023546515035787058	rail_ar_urx4_10_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_10_6a566f49f82ef7b58b2880882233bf85.bundle	-5096340805599018327	rail_ar_urx4_10_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_10_6a566f49f82ef7b58b2880882233bf85.bundle	-1675624213504957795	rail_ar_urx4_10_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_10_6a566f49f82ef7b58b2880882233bf85.bundle	4274967403828769701	rail_ar_urx4_10_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_131_7b9098ece3b14b4c3750ee6b761a5a01.bundle	-8235021142333565789	rail_ar_urx4_13_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_131_7b9098ece3b14b4c3750ee6b761a5a01.bundle	-6303046303715426343	rail_ar_urx4_13_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_131_7b9098ece3b14b4c3750ee6b761a5a01.bundle	5298757377425656016	rail_ar_urx4_13_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_132_c9af50bcb51ef4175c3567608a409f08.bundle	-8235021142333565789	rail_ar_urx4_13_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_132_c9af50bcb51ef4175c3567608a409f08.bundle	-6303046303715426343	rail_ar_urx4_13_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_132_c9af50bcb51ef4175c3567608a409f08.bundle	5298757377425656016	rail_ar_urx4_13_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_13_ffe4ebb0f8c69fdb015f8dab46e6b8dc.bundle	-8235021142333565789	rail_ar_urx4_13_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_13_ffe4ebb0f8c69fdb015f8dab46e6b8dc.bundle	1994899700380373643	rail_ar_urx4_13_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_13_ffe4ebb0f8c69fdb015f8dab46e6b8dc.bundle	3473247294393656875	rail_ar_urx4_13_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_14-51_3f7d4273d0806af7afbcddcc60a8c96f.bundle	-7527137268450853445	rail_ar_urx4_14-5_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_14-51_3f7d4273d0806af7afbcddcc60a8c96f.bundle	2702003313891528088	rail_ar_urx4_14-5_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_14-51_3f7d4273d0806af7afbcddcc60a8c96f.bundle	8044196941683038178	rail_ar_urx4_14-5_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_14-52_8175e817b23c393658519fe525ee2fbb.bundle	-7527137268450853445	rail_ar_urx4_14-5_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_14-52_8175e817b23c393658519fe525ee2fbb.bundle	2702003313891528088	rail_ar_urx4_14-5_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_14-52_8175e817b23c393658519fe525ee2fbb.bundle	8044196941683038178	rail_ar_urx4_14-5_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_14-5_baea738b0d024446ff03434ed19001b7.bundle	-7045854718255557210	rail_ar_urx4_14-5_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_14-5_baea738b0d024446ff03434ed19001b7.bundle	-6528493607944127936	rail_ar_urx4_14-5_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_14-5_baea738b0d024446ff03434ed19001b7.bundle	8044196941683038178	rail_ar_urx4_14-5_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_8-51_d7c38415598b5c2fdc231488c7f6d2c0.bundle	-6402930617899236953	rail_ar_urx4_8-5_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_8-51_d7c38415598b5c2fdc231488c7f6d2c0.bundle	3616020624368341159	rail_ar_urx4_8-5_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_8-51_d7c38415598b5c2fdc231488c7f6d2c0.bundle	5931374553333081865	rail_ar_urx4_8-5_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_8-52_bf5f235f838c4a67a2cc2da06ece74ad.bundle	-6402930617899236953	rail_ar_urx4_8-5_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_8-52_bf5f235f838c4a67a2cc2da06ece74ad.bundle	3616020624368341159	rail_ar_urx4_8-5_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rail_ar_urx4_8-52_bf5f235f838c4a67a2cc2da06ece74ad.bundle	5931374553333081865	rail_ar_urx4_8-5_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_8-5_673403af654ff4131be6db074c475e43.bundle	-6402930617899236953	rail_ar_urx4_8-5_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rail_ar_urx4_8-5_673403af654ff4131be6db074c475e43.bundle	5723017342433835	rail_ar_urx4_8-5_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rail_ar_urx4_8-5_673403af654ff4131be6db074c475e43.bundle	4520982807445740488	rail_ar_urx4_8-5_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_railcovers_3be430984a2e4b4b77030124d6a7e079.bundle	-6774801442923502954	RailCovers11_Roughness	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_railcovers_3be430984a2e4b4b77030124d6a7e079.bundle	-3188047856381100386	RailCovers11_Base_Color	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_railcovers_3be430984a2e4b4b77030124d6a7e079.bundle	-1272595939613047146	RailCovers11_Mixed_AO	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_railcovers_3be430984a2e4b4b77030124d6a7e079.bundle	234400202847618089	RailCovers11_Normal_DirectX	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_railcovers_3be430984a2e4b4b77030124d6a7e079.bundle	7210943386362831257	RailCovers11_Metallic	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_railskins_81ce520bf73f8364fecd27b5b4b71773.bundle	-8905256635239409635	railskins_MaskMap	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_railskins_81ce520bf73f8364fecd27b5b4b71773.bundle	-7370387542514974814	railskins_SpecularSmoothness	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_railskins_81ce520bf73f8364fecd27b5b4b71773.bundle	-759375439204414269	railskins_AlbedoTransparency	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_railskins_81ce520bf73f8364fecd27b5b4b71773.bundle	3868712929972173558	railskins_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_raptorblack_a45c767ab79724ecdbba6fe460f7c18f.bundle	-8493078630767188769	blk_raptor_BaseMap	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_raptorblack_a45c767ab79724ecdbba6fe460f7c18f.bundle	3099559010168882323	tan_raptor_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_raptorblack_a45c767ab79724ecdbba6fe460f7c18f.bundle	3543065681164629624	blk_raptor_MaskMap	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rattler_grip1_f43da5b7d8210f02f456a71ffa8c7945.bundle	-8088886220763023234	rattler_grip_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_rattler_grip1_f43da5b7d8210f02f456a71ffa8c7945.bundle	-6625474049271133977	rattler_grip_SpecularSmoothness	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_rattler_grip1_f43da5b7d8210f02f456a71ffa8c7945.bundle	-4885289832908393622	rattler_grip_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rattler_grip1_f43da5b7d8210f02f456a71ffa8c7945.bundle	5573347039620300925	rattler_grip_MaskMap	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_rattler_grip_b99c541380cd2519a1308f9f39294765.bundle	-8088886220763023234	rattler_grip_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_rattler_grip_b99c541380cd2519a1308f9f39294765.bundle	-6033781121871614268	rattler_grip_SpecularSmoothness	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_rattler_grip_b99c541380cd2519a1308f9f39294765.bundle	5200015269042536361	rattler_grip_AlbedoTransparency	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rattler_grip_b99c541380cd2519a1308f9f39294765.bundle	5573347039620300925	rattler_grip_MaskMap	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_razor_hd_gen_3_ad006e01c901ccda73c797cbd4a4e047.bundle	-1524712001701126073	Razor_HD_GEN_3_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_razor_hd_gen_3_ad006e01c901ccda73c797cbd4a4e047.bundle	-157542292347020826	Razor_HD_GEN_3_MaskMap	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_razor_hd_gen_3_ad006e01c901ccda73c797cbd4a4e047.bundle	7858607682211652262	Razor_HD_GEN_3_BaseMap	4096	4096	DXT1	13	1	11184824
weaponmodmaterials_assets_razor_hd_gen_3trans_8f08fd900454d80cbe42039d584a22db.bundle	-1524712001701126073	Razor_HD_GEN_3_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_razor_hd_gen_3trans_8f08fd900454d80cbe42039d584a22db.bundle	-157542292347020826	Razor_HD_GEN_3_MaskMap	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_razor_hd_gen_3trans_8f08fd900454d80cbe42039d584a22db.bundle	7858607682211652262	Razor_HD_GEN_3_BaseMap	4096	4096	DXT1	13	1	11184824
weaponmodmaterials_assets_razorhdg2e16_dfbc2c76d01930009529b0c6f5613992.bundle	-7354276390886246517	razorhdg2e16_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_razorhdg2e16_dfbc2c76d01930009529b0c6f5613992.bundle	2750052811727765132	razorhdg2e16_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_razorhdg2e16_dfbc2c76d01930009529b0c6f5613992.bundle	6413785352719162838	razorhdg2e16_OcclusionRoughnessMetallic	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_razorhdg2e16_rearglass_66839f753983bff8bedf9aac99aa81ca.bundle	-4736636591722376358	razorhdg2e16_rearglass_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_razorhdg2e16_rearglass_66839f753983bff8bedf9aac99aa81ca.bundle	431300907601774768	razorhdg2e16_rearglass_OcclusionRoughnessMetallic	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_razorhdg2e16_rearglass_66839f753983bff8bedf9aac99aa81ca.bundle	1085272830759322967	razorhdg2e16_rearglass_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_razorhdg2e16_reticle1_d3df2248dab469360a5baec089d56881.bundle	-6471977696254523039	reticle_jm1	2048	2048	DXT5	1	1	4194304
weaponmodmaterials_assets_rbc_1549248758f228929803841615414294.bundle	-7210028719385869274	RBC_Diffuse	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rbc_1549248758f228929803841615414294.bundle	6377042598840628548	RBC_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_rd_704_handguard_9a35ffdf1d194b73fe08265fcf79d511.bundle	-4794009358635270777	rd_704_handguard_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_rd_704_handguard_9a35ffdf1d194b73fe08265fcf79d511.bundle	-3547498899242992650	rd_704_handguard_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rd_704_handguard_9a35ffdf1d194b73fe08265fcf79d511.bundle	4859164710340333342	rd_704_handguard_OcclusionRoughnessMetallic	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_receiver_adcb9b372735c226cd772e4d7ca46b25.bundle	-4908749217533350474	Receiver_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_receiver_adcb9b372735c226cd772e4d7ca46b25.bundle	-3797107047633392079	Receiver_OcclusionRoughnessMetallic	1024	1024	DXT1	11	1	699064
weaponmodmaterials_assets_receiver_adcb9b372735c226cd772e4d7ca46b25.bundle	6947060068251835112	Receiver_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_receivergold_faf3afa72f8449c6ea345cfced1efcc2.bundle	-4908749217533350474	Receiver_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_receivergold_faf3afa72f8449c6ea345cfced1efcc2.bundle	-4121635806373521619	benellim2_Receiver_BaseMap	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_receivergold_faf3afa72f8449c6ea345cfced1efcc2.bundle	7794135518624271762	benellim2_Receiver_MaskMap	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_reciever_aks74_f10229820496c674360aac1a7ae6ec9b.bundle	-8786597781195597079	WP_AK74Reciever_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_reciever_aks74_f10229820496c674360aac1a7ae6ec9b.bundle	4826750439344384322	WP_AK74Reciever_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_reciever_aks74_f10229820496c674360aac1a7ae6ec9b.bundle	5901629015469342924	WP_AK74Reciever_ORM	512	512	DXT5	10	1	349552
weaponmodmaterials_assets_reflex_6e1a9ed38082a1e5a504ee6161dab0a3.bundle	-7379262490342270244	Holosun_low_holosun_reflex_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_reflex_6e1a9ed38082a1e5a504ee6161dab0a3.bundle	701447794273172578	Reflex_MaskMap	4	4	DXT1	3	1	24
weaponmodmaterials_assets_reflex_6e1a9ed38082a1e5a504ee6161dab0a3.bundle	6378496791201177554	Holosun_low_holosun_reflex_Diffuse	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_reflex_6e1a9ed38082a1e5a504ee6161dab0a3.bundle	8692184697266884946	Holosun_low_holosun_reflex_Specular	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_reticle1_26eb1838e1a5dee54e46762592c274c8.bundle	1327831893391644441	Artboard 1	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_reticle2_d8f1cabbc1eaefae1cd22cabb3cbde63.bundle	1327831893391644441	Artboard 1	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_reticlecompm41_c587deab2f1748489181b4dcfc363a1c.bundle	-2165686308003389365	Reticle03	1000	1000	DXT5	1	1	1000000
weaponmodmaterials_assets_reticlecompm4_4dffd6aff9230df2a06977bd55dd386c.bundle	-2165686308003389365	Reticle03	1000	1000	DXT5	1	1	1000000
weaponmodmaterials_assets_rk3_sdr_ce267fbfbd9e3a913f664f27f0168481.bundle	-3012085299890420347	RK3_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_rk3_sdr_ce267fbfbd9e3a913f664f27f0168481.bundle	-2672035748090629202	RK3_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rk3_sdr_ce267fbfbd9e3a913f664f27f0168481.bundle	-1956069752221875080	LitMask	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_rmr1_80092646c8f3f8b2d55c35558eeeaa68.bundle	2445722431790531089	rmr_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rmr1_80092646c8f3f8b2d55c35558eeeaa68.bundle	5252455418045522600	rmr_BaseColor_BLK	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rmr1_80092646c8f3f8b2d55c35558eeeaa68.bundle	8629376369758804716	rmr_Normal	1024	1024	DXT5	11	1	1398128
weaponmodmaterials_assets_rmr2_16ea0dad876801c370431452f4837b89.bundle	-5679812774288587684	rmr_BaseColor_Tan	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rmr2_16ea0dad876801c370431452f4837b89.bundle	2445722431790531089	rmr_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rmr_mount_short_07d5bd0f509419455ac03eff293f1c25.bundle	-3318365595448304328	rmr_mount_short_Normal	2048	2048	DXT5	12	1	5592432
weaponmodmaterials_assets_rmr_mount_short_07d5bd0f509419455ac03eff293f1c25.bundle	5212385986285550952	rmr_mount_short_OcclusionRoughnessMetallic	512	512	DXT1	10	1	174776
weaponmodmaterials_assets_rmr_mount_short_07d5bd0f509419455ac03eff293f1c25.bundle	7624796546337834821	rmr_mount_short_BaseColor	2048	2048	DXT1	12	1	2796216
weaponmodmaterials_assets_rmr_mount_tall_1127ddc8d943ea4d96bcd781bb78b27f.bundle	-6686295622696651391	rmr_mount_tall_BaseColor	2048	2048	DXT1	12	1	2796216
