bundle	size	kind	count
weaponmods_stripped_assets_m45a1trigger_9f01d4f74e65c6f5dac8c75ed5f5bdbb.bundle	10267	AssetBundle	1
weaponmods_stripped_assets_m45a1trigger_9f01d4f74e65c6f5dac8c75ed5f5bdbb.bundle	10267	MeshRenderer	1
weaponmods_stripped_assets_m4a1carryhandle_89f5345a59e3ca3144cba40a8b628c1a.bundle	313211	Transform	10
weaponmods_stripped_assets_m4a1carryhandle_89f5345a59e3ca3144cba40a8b628c1a.bundle	313211	Mesh	5
weaponmods_stripped_assets_m4a1carryhandle_89f5345a59e3ca3144cba40a8b628c1a.bundle	313211	MeshRenderer	6
weaponmods_stripped_assets_m4a1carryhandle_89f5345a59e3ca3144cba40a8b628c1a.bundle	313211	GameObject	10
weaponmods_stripped_assets_m4a1carryhandle_89f5345a59e3ca3144cba40a8b628c1a.bundle	313211	MeshFilter	6
weaponmods_stripped_assets_m4a1carryhandle_89f5345a59e3ca3144cba40a8b628c1a.bundle	313211	MonoBehaviour	4
weaponmods_stripped_assets_m4a1carryhandle_89f5345a59e3ca3144cba40a8b628c1a.bundle	313211	AssetBundle	1
weaponmods_stripped_assets_m79barrelsawedoff_9bf3ba58dcee773a591439e8e7c80a45.bundle	84883	Transform	3
weaponmods_stripped_assets_m79barrelsawedoff_9bf3ba58dcee773a591439e8e7c80a45.bundle	84883	MonoBehaviour	3
weaponmods_stripped_assets_m79barrelsawedoff_9bf3ba58dcee773a591439e8e7c80a45.bundle	84883	MeshFilter	1
weaponmods_stripped_assets_m79barrelsawedoff_9bf3ba58dcee773a591439e8e7c80a45.bundle	84883	GameObject	3
weaponmods_stripped_assets_m79barrelsawedoff_9bf3ba58dcee773a591439e8e7c80a45.bundle	84883	AssetBundle	1
weaponmods_stripped_assets_m79barrelsawedoff_9bf3ba58dcee773a591439e8e7c80a45.bundle	84883	MeshRenderer	1
weaponmods_stripped_assets_m79barrelsawedoff_9bf3ba58dcee773a591439e8e7c80a45.bundle	84883	Mesh	1
weaponmods_stripped_assets_m79barrelsawedoffaor1_b50e741e0c674c6fa9ec9e73ef4063f2.bundle	84890	GameObject	3
weaponmods_stripped_assets_m79barrelsawedoffaor1_b50e741e0c674c6fa9ec9e73ef4063f2.bundle	84890	MonoBehaviour	3
weaponmods_stripped_assets_m79barrelsawedoffaor1_b50e741e0c674c6fa9ec9e73ef4063f2.bundle	84890	AssetBundle	1
weaponmods_stripped_assets_m79barrelsawedoffaor1_b50e741e0c674c6fa9ec9e73ef4063f2.bundle	84890	MeshRenderer	1
weaponmods_stripped_assets_m79barrelsawedoffaor1_b50e741e0c674c6fa9ec9e73ef4063f2.bundle	84890	MeshFilter	1
weaponmods_stripped_assets_m79barrelsawedoffaor1_b50e741e0c674c6fa9ec9e73ef4063f2.bundle	84890	Transform	3
weaponmods_stripped_assets_m79barrelsawedoffaor1_b50e741e0c674c6fa9ec9e73ef4063f2.bundle	84890	Mesh	1
weaponmods_stripped_assets_m79lock_ad19f6d8eb43d19a8fe128ad37ad0b07.bundle	19274	MeshRenderer	1
weaponmods_stripped_assets_m79lock_ad19f6d8eb43d19a8fe128ad37ad0b07.bundle	19274	MonoBehaviour	2
weaponmods_stripped_assets_m79lock_ad19f6d8eb43d19a8fe128ad37ad0b07.bundle	19274	GameObject	2
weaponmods_stripped_assets_m79lock_ad19f6d8eb43d19a8fe128ad37ad0b07.bundle	19274	MeshFilter	1
weaponmods_stripped_assets_m79lock_ad19f6d8eb43d19a8fe128ad37ad0b07.bundle	19274	Transform	2
weaponmods_stripped_assets_m79lock_ad19f6d8eb43d19a8fe128ad37ad0b07.bundle	19274	AssetBundle	1
weaponmods_stripped_assets_m79lock_ad19f6d8eb43d19a8fe128ad37ad0b07.bundle	19274	Mesh	1
weaponmods_stripped_assets_m79lockaor1_ee18dcfb967ed499faa7c98293758825.bundle	19310	GameObject	2
weaponmods_stripped_assets_m79lockaor1_ee18dcfb967ed499faa7c98293758825.bundle	19310	Transform	2
weaponmods_stripped_assets_m79lockaor1_ee18dcfb967ed499faa7c98293758825.bundle	19310	MeshFilter	1
weaponmods_stripped_assets_m79lockaor1_ee18dcfb967ed499faa7c98293758825.bundle	19310	MonoBehaviour	2
weaponmods_stripped_assets_m79lockaor1_ee18dcfb967ed499faa7c98293758825.bundle	19310	AssetBundle	1
weaponmods_stripped_assets_m79lockaor1_ee18dcfb967ed499faa7c98293758825.bundle	19310	MeshRenderer	1
weaponmods_stripped_assets_m79lockaor1_ee18dcfb967ed499faa7c98293758825.bundle	19310	Mesh	1
weaponmods_stripped_assets_m79safetyswitch_ba3a24bf9f418d05678766a0300d4303.bundle	11208	MonoBehaviour	2
weaponmods_stripped_assets_m79safetyswitch_ba3a24bf9f418d05678766a0300d4303.bundle	11208	Transform	2
weaponmods_stripped_assets_m79safetyswitch_ba3a24bf9f418d05678766a0300d4303.bundle	11208	MeshFilter	1
weaponmods_stripped_assets_m79safetyswitch_ba3a24bf9f418d05678766a0300d4303.bundle	11208	GameObject	2
weaponmods_stripped_assets_m79safetyswitch_ba3a24bf9f418d05678766a0300d4303.bundle	11208	AssetBundle	1
weaponmods_stripped_assets_m79safetyswitch_ba3a24bf9f418d05678766a0300d4303.bundle	11208	MeshRenderer	1
weaponmods_stripped_assets_m79safetyswitch_ba3a24bf9f418d05678766a0300d4303.bundle	11208	Mesh	1
weaponmods_stripped_assets_m79safetyswitchfde_3e70eff4e9dfb96ab355754ec1c76047.bundle	11230	MonoBehaviour	2
weaponmods_stripped_assets_m79safetyswitchfde_3e70eff4e9dfb96ab355754ec1c76047.bundle	11230	GameObject	2
weaponmods_stripped_assets_m79safetyswitchfde_3e70eff4e9dfb96ab355754ec1c76047.bundle	11230	MeshFilter	1
weaponmods_stripped_assets_m79safetyswitchfde_3e70eff4e9dfb96ab355754ec1c76047.bundle	11230	AssetBundle	1
weaponmods_stripped_assets_m79safetyswitchfde_3e70eff4e9dfb96ab355754ec1c76047.bundle	11230	Mesh	1
weaponmods_stripped_assets_m79safetyswitchfde_3e70eff4e9dfb96ab355754ec1c76047.bundle	11230	Transform	2
weaponmods_stripped_assets_m79safetyswitchfde_3e70eff4e9dfb96ab355754ec1c76047.bundle	11230	MeshRenderer	1
weaponmods_stripped_assets_m79sawedoffbody_95c6290adec1882df59e19d9d88004dd.bundle	116721	MeshFilter	1
weaponmods_stripped_assets_m79sawedoffbody_95c6290adec1882df59e19d9d88004dd.bundle	116721	MonoBehaviour	2
weaponmods_stripped_assets_m79sawedoffbody_95c6290adec1882df59e19d9d88004dd.bundle	116721	MeshRenderer	1
weaponmods_stripped_assets_m79sawedoffbody_95c6290adec1882df59e19d9d88004dd.bundle	116721	AssetBundle	1
weaponmods_stripped_assets_m79sawedoffbody_95c6290adec1882df59e19d9d88004dd.bundle	116721	GameObject	2
weaponmods_stripped_assets_m79sawedoffbody_95c6290adec1882df59e19d9d88004dd.bundle	116721	Mesh	1
weaponmods_stripped_assets_m79sawedoffbody_95c6290adec1882df59e19d9d88004dd.bundle	116721	Transform	2
weaponmods_stripped_assets_m79sawedoffbodyaor1_a68a39f0831838fba060595ea7cf2966.bundle	116745	GameObject	2
weaponmods_stripped_assets_m79sawedoffbodyaor1_a68a39f0831838fba060595ea7cf2966.bundle	116745	MeshRenderer	1
weaponmods_stripped_assets_m79sawedoffbodyaor1_a68a39f0831838fba060595ea7cf2966.bundle	116745	AssetBundle	1
weaponmods_stripped_assets_m79sawedoffbodyaor1_a68a39f0831838fba060595ea7cf2966.bundle	116745	Mesh	1
weaponmods_stripped_assets_m79sawedoffbodyaor1_a68a39f0831838fba060595ea7cf2966.bundle	116745	MonoBehaviour	2
weaponmods_stripped_assets_m79sawedoffbodyaor1_a68a39f0831838fba060595ea7cf2966.bundle	116745	MeshFilter	1
weaponmods_stripped_assets_m79sawedoffbodyaor1_a68a39f0831838fba060595ea7cf2966.bundle	116745	Transform	2
weaponmods_stripped_assets_m79trigger_a722d59952d7816bf3f612518af05ce8.bundle	11943	MonoBehaviour	2
weaponmods_stripped_assets_m79trigger_a722d59952d7816bf3f612518af05ce8.bundle	11943	Mesh	1
weaponmods_stripped_assets_m79trigger_a722d59952d7816bf3f612518af05ce8.bundle	11943	GameObject	2
weaponmods_stripped_assets_m79trigger_a722d59952d7816bf3f612518af05ce8.bundle	11943	MeshRenderer	1
weaponmods_stripped_assets_m79trigger_a722d59952d7816bf3f612518af05ce8.bundle	11943	AssetBundle	1
weaponmods_stripped_assets_m79trigger_a722d59952d7816bf3f612518af05ce8.bundle	11943	MeshFilter	1
weaponmods_stripped_assets_m79trigger_a722d59952d7816bf3f612518af05ce8.bundle	11943	Transform	2
weaponmods_stripped_assets_m79triggerfde_b11a722108928963fecced145bd9b2c6.bundle	11951	MonoBehaviour	2
weaponmods_stripped_assets_m79triggerfde_b11a722108928963fecced145bd9b2c6.bundle	11951	Mesh	1
weaponmods_stripped_assets_m79triggerfde_b11a722108928963fecced145bd9b2c6.bundle	11951	MeshRenderer	1
weaponmods_stripped_assets_m79triggerfde_b11a722108928963fecced145bd9b2c6.bundle	11951	GameObject	2
weaponmods_stripped_assets_m79triggerfde_b11a722108928963fecced145bd9b2c6.bundle	11951	AssetBundle	1
weaponmods_stripped_assets_m79triggerfde_b11a722108928963fecced145bd9b2c6.bundle	11951	Transform	2
weaponmods_stripped_assets_m79triggerfde_b11a722108928963fecced145bd9b2c6.bundle	11951	MeshFilter	1
weaponmods_stripped_assets_m79triggerguard_80878fa8ba99830f377998ce838a1a8b.bundle	14680	GameObject	2
weaponmods_stripped_assets_m79triggerguard_80878fa8ba99830f377998ce838a1a8b.bundle	14680	MeshFilter	1
weaponmods_stripped_assets_m79triggerguard_80878fa8ba99830f377998ce838a1a8b.bundle	14680	Transform	2
weaponmods_stripped_assets_m79triggerguard_80878fa8ba99830f377998ce838a1a8b.bundle	14680	MonoBehaviour	2
weaponmods_stripped_assets_m79triggerguard_80878fa8ba99830f377998ce838a1a8b.bundle	14680	Mesh	1
weaponmods_stripped_assets_m79triggerguard_80878fa8ba99830f377998ce838a1a8b.bundle	14680	AssetBundle	1
weaponmods_stripped_assets_m79triggerguard_80878fa8ba99830f377998ce838a1a8b.bundle	14680	MeshRenderer	1
weaponmods_stripped_assets_m79triggerguardaor1_9bd6c88d6dc557dd6b40b6cfca0b1113.bundle	14673	MonoBehaviour	2
weaponmods_stripped_assets_m79triggerguardaor1_9bd6c88d6dc557dd6b40b6cfca0b1113.bundle	14673	GameObject	2
weaponmods_stripped_assets_m79triggerguardaor1_9bd6c88d6dc557dd6b40b6cfca0b1113.bundle	14673	MeshFilter	1
weaponmods_stripped_assets_m79triggerguardaor1_9bd6c88d6dc557dd6b40b6cfca0b1113.bundle	14673	Transform	2
weaponmods_stripped_assets_m79triggerguardaor1_9bd6c88d6dc557dd6b40b6cfca0b1113.bundle	14673	Mesh	1
weaponmods_stripped_assets_m79triggerguardaor1_9bd6c88d6dc557dd6b40b6cfca0b1113.bundle	14673	AssetBundle	1
weaponmods_stripped_assets_m79triggerguardaor1_9bd6c88d6dc557dd6b40b6cfca0b1113.bundle	14673	MeshRenderer	1
weaponmods_stripped_assets_m870ar15buffertubepistolgripmount_b2be6d8e149d796692a280f7ef0e48bc.bundle	43673	GameObject	4
weaponmods_stripped_assets_m870ar15buffertubepistolgripmount_b2be6d8e149d796692a280f7ef0e48bc.bundle	43673	MonoBehaviour	4
weaponmods_stripped_assets_m870ar15buffertubepistolgripmount_b2be6d8e149d796692a280f7ef0e48bc.bundle	43673	MeshFilter	1
weaponmods_stripped_assets_m870ar15buffertubepistolgripmount_b2be6d8e149d796692a280f7ef0e48bc.bundle	43673	AssetBundle	1
weaponmods_stripped_assets_m870ar15buffertubepistolgripmount_b2be6d8e149d796692a280f7ef0e48bc.bundle	43673	Transform	4
weaponmods_stripped_assets_m870ar15buffertubepistolgripmount_b2be6d8e149d796692a280f7ef0e48bc.bundle	43673	MeshRenderer	1
weaponmods_stripped_assets_m870ar15buffertubepistolgripmount_b2be6d8e149d796692a280f7ef0e48bc.bundle	43673	Mesh	1
weaponmods_stripped_assets_m870ar15buffertubepistolgripmountfde_4bfade7ea2336460456e805a43fc6fe0.bundle	43657	Transform	4
weaponmods_stripped_assets_m870ar15buffertubepistolgripmountfde_4bfade7ea2336460456e805a43fc6fe0.bundle	43657	GameObject	4
weaponmods_stripped_assets_m870ar15buffertubepistolgripmountfde_4bfade7ea2336460456e805a43fc6fe0.bundle	43657	MonoBehaviour	4
weaponmods_stripped_assets_m870ar15buffertubepistolgripmountfde_4bfade7ea2336460456e805a43fc6fe0.bundle	43657	MeshFilter	1
weaponmods_stripped_assets_m870ar15buffertubepistolgripmountfde_4bfade7ea2336460456e805a43fc6fe0.bundle	43657	AssetBundle	1
weaponmods_stripped_assets_m870ar15buffertubepistolgripmountfde_4bfade7ea2336460456e805a43fc6fe0.bundle	43657	MeshRenderer	1
weaponmods_stripped_assets_m870ar15buffertubepistolgripmountfde_4bfade7ea2336460456e805a43fc6fe0.bundle	43657	Mesh	1
weaponmods_stripped_assets_m870mcsstock_dfdc172bc3e224da33e41d6b05d37148.bundle	121597	MeshFilter	3
weaponmods_stripped_assets_m870mcsstock_dfdc172bc3e224da33e41d6b05d37148.bundle	121597	GameObject	4
weaponmods_stripped_assets_m870mcsstock_dfdc172bc3e224da33e41d6b05d37148.bundle	121597	MeshRenderer	3
weaponmods_stripped_assets_m870mcsstock_dfdc172bc3e224da33e41d6b05d37148.bundle	121597	MonoBehaviour	2
weaponmods_stripped_assets_m870mcsstock_dfdc172bc3e224da33e41d6b05d37148.bundle	121597	Transform	4
weaponmods_stripped_assets_m870mcsstock_dfdc172bc3e224da33e41d6b05d37148.bundle	121597	Mesh	3
weaponmods_stripped_assets_m870mcsstock_dfdc172bc3e224da33e41d6b05d37148.bundle	121597	AssetBundle	1
weaponmods_stripped_assets_m870mcsstockfde_04f0db24d1dc5ea48f11468d5a45599d.bundle	121639	GameObject	4
weaponmods_stripped_assets_m870mcsstockfde_04f0db24d1dc5ea48f11468d5a45599d.bundle	121639	MeshFilter	3
weaponmods_stripped_assets_m870mcsstockfde_04f0db24d1dc5ea48f11468d5a45599d.bundle	121639	Transform	4
weaponmods_stripped_assets_m870mcsstockfde_04f0db24d1dc5ea48f11468d5a45599d.bundle	121639	Mesh	3
weaponmods_stripped_assets_m870mcsstockfde_04f0db24d1dc5ea48f11468d5a45599d.bundle	121639	MeshRenderer	3
weaponmods_stripped_assets_m870mcsstockfde_04f0db24d1dc5ea48f11468d5a45599d.bundle	121639	AssetBundle	1
weaponmods_stripped_assets_m870mcsstockfde_04f0db24d1dc5ea48f11468d5a45599d.bundle	121639	MonoBehaviour	2
weaponmods_stripped_assets_m870rail_bdbbd1af2f80149c733bebc95f5d810c.bundle	39505	Transform	3
weaponmods_stripped_assets_m870rail_bdbbd1af2f80149c733bebc95f5d810c.bundle	39505	MeshFilter	1
weaponmods_stripped_assets_m870rail_bdbbd1af2f80149c733bebc95f5d810c.bundle	39505	GameObject	3
weaponmods_stripped_assets_m870rail_bdbbd1af2f80149c733bebc95f5d810c.bundle	39505	MonoBehaviour	3
weaponmods_stripped_assets_m870rail_bdbbd1af2f80149c733bebc95f5d810c.bundle	39505	MeshRenderer	1
weaponmods_stripped_assets_m870rail_bdbbd1af2f80149c733bebc95f5d810c.bundle	39505	Mesh	1
weaponmods_stripped_assets_m870rail_bdbbd1af2f80149c733bebc95f5d810c.bundle	39505	AssetBundle	1
weaponmods_stripped_assets_m870railfde_b0900a2daacf2afc6a9f8a34bc60f886.bundle	39521	Transform	3
weaponmods_stripped_assets_m870railfde_b0900a2daacf2afc6a9f8a34bc60f886.bundle	39521	GameObject	3
weaponmods_stripped_assets_m870railfde_b0900a2daacf2afc6a9f8a34bc60f886.bundle	39521	MonoBehaviour	3
weaponmods_stripped_assets_m870railfde_b0900a2daacf2afc6a9f8a34bc60f886.bundle	39521	Mesh	1
weaponmods_stripped_assets_m870railfde_b0900a2daacf2afc6a9f8a34bc60f886.bundle	39521	AssetBundle	1
weaponmods_stripped_assets_m870railfde_b0900a2daacf2afc6a9f8a34bc60f886.bundle	39521	MeshRenderer	1
weaponmods_stripped_assets_m870railfde_b0900a2daacf2afc6a9f8a34bc60f886.bundle	39521	MeshFilter	1
weaponmods_stripped_assets_m870rearsightrail_4addf38be7798b68560a2dad85f27129.bundle	72013	MonoBehaviour	4
weaponmods_stripped_assets_m870rearsightrail_4addf38be7798b68560a2dad85f27129.bundle	72013	Mesh	2
weaponmods_stripped_assets_m870rearsightrail_4addf38be7798b68560a2dad85f27129.bundle	72013	GameObject	5
weaponmods_stripped_assets_m870rearsightrail_4addf38be7798b68560a2dad85f27129.bundle	72013	Transform	5
weaponmods_stripped_assets_m870rearsightrail_4addf38be7798b68560a2dad85f27129.bundle	72013	MeshFilter	2
weaponmods_stripped_assets_m870rearsightrail_4addf38be7798b68560a2dad85f27129.bundle	72013	MeshRenderer	2
weaponmods_stripped_assets_m870rearsightrail_4addf38be7798b68560a2dad85f27129.bundle	72013	AssetBundle	1
weaponmods_stripped_assets_m870rearsightrailfde_047fedbb8ac87585e4d58fa19ec166a4.bundle	72020	GameObject	5
weaponmods_stripped_assets_m870rearsightrailfde_047fedbb8ac87585e4d58fa19ec166a4.bundle	72020	Mesh	2
weaponmods_stripped_assets_m870rearsightrailfde_047fedbb8ac87585e4d58fa19ec166a4.bundle	72020	MonoBehaviour	4
weaponmods_stripped_assets_m870rearsightrailfde_047fedbb8ac87585e4d58fa19ec166a4.bundle	72020	Transform	5
weaponmods_stripped_assets_m870rearsightrailfde_047fedbb8ac87585e4d58fa19ec166a4.bundle	72020	MeshFilter	2
weaponmods_stripped_assets_m870rearsightrailfde_047fedbb8ac87585e4d58fa19ec166a4.bundle	72020	MeshRenderer	2
weaponmods_stripped_assets_m870rearsightrailfde_047fedbb8ac87585e4d58fa19ec166a4.bundle	72020	AssetBundle	1
weaponmods_stripped_assets_m870receiver_ee9b49077356a54de2ee4e53c65d0e31.bundle	177575	Transform	2
weaponmods_stripped_assets_m870receiver_ee9b49077356a54de2ee4e53c65d0e31.bundle	177575	Mesh	1
weaponmods_stripped_assets_m870receiver_ee9b49077356a54de2ee4e53c65d0e31.bundle	177575	MeshFilter	1
weaponmods_stripped_assets_m870receiver_ee9b49077356a54de2ee4e53c65d0e31.bundle	177575	MonoBehaviour	2
weaponmods_stripped_assets_m870receiver_ee9b49077356a54de2ee4e53c65d0e31.bundle	177575	MeshRenderer	1
weaponmods_stripped_assets_m870receiver_ee9b49077356a54de2ee4e53c65d0e31.bundle	177575	AssetBundle	1
weaponmods_stripped_assets_m870receiver_ee9b49077356a54de2ee4e53c65d0e31.bundle	177575	GameObject	2
weaponmods_stripped_assets_m870receiverfde_27d7478cc2efeb740923d8371d057a23.bundle	177597	Mesh	1
weaponmods_stripped_assets_m870receiverfde_27d7478cc2efeb740923d8371d057a23.bundle	177597	GameObject	2
weaponmods_stripped_assets_m870receiverfde_27d7478cc2efeb740923d8371d057a23.bundle	177597	Transform	2
weaponmods_stripped_assets_m870receiverfde_27d7478cc2efeb740923d8371d057a23.bundle	177597	MonoBehaviour	2
weaponmods_stripped_assets_m870receiverfde_27d7478cc2efeb740923d8371d057a23.bundle	177597	AssetBundle	1
weaponmods_stripped_assets_m870receiverfde_27d7478cc2efeb740923d8371d057a23.bundle	177597	MeshFilter	1
weaponmods_stripped_assets_m870receiverfde_27d7478cc2efeb740923d8371d057a23.bundle	177597	MeshRenderer	1
weaponmods_stripped_assets_m870stdstock_fcc5d569253780d7b4ec353a77510777.bundle	110747	GameObject	2
weaponmods_stripped_assets_m870stdstock_fcc5d569253780d7b4ec353a77510777.bundle	110747	MeshFilter	1
weaponmods_stripped_assets_m870stdstock_fcc5d569253780d7b4ec353a77510777.bundle	110747	Transform	2
weaponmods_stripped_assets_m870stdstock_fcc5d569253780d7b4ec353a77510777.bundle	110747	AssetBundle	1
weaponmods_stripped_assets_m870stdstock_fcc5d569253780d7b4ec353a77510777.bundle	110747	MeshRenderer	1
weaponmods_stripped_assets_m870stdstock_fcc5d569253780d7b4ec353a77510777.bundle	110747	MonoBehaviour	2
weaponmods_stripped_assets_m870stdstock_fcc5d569253780d7b4ec353a77510777.bundle	110747	Mesh	1
weaponmods_stripped_assets_m870stdstockfde_18de8d5051c8c2c4e4edf0b1191f7cfa.bundle	110746	GameObject	2
weaponmods_stripped_assets_m870stdstockfde_18de8d5051c8c2c4e4edf0b1191f7cfa.bundle	110746	MeshFilter	1
weaponmods_stripped_assets_m870stdstockfde_18de8d5051c8c2c4e4edf0b1191f7cfa.bundle	110746	AssetBundle	1
weaponmods_stripped_assets_m870stdstockfde_18de8d5051c8c2c4e4edf0b1191f7cfa.bundle	110746	Transform	2
weaponmods_stripped_assets_m870stdstockfde_18de8d5051c8c2c4e4edf0b1191f7cfa.bundle	110746	MonoBehaviour	2
weaponmods_stripped_assets_m870stdstockfde_18de8d5051c8c2c4e4edf0b1191f7cfa.bundle	110746	MeshRenderer	1
weaponmods_stripped_assets_m870stdstockfde_18de8d5051c8c2c4e4edf0b1191f7cfa.bundle	110746	Mesh	1
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	Transform	76
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	GameObject	76
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	MeshRenderer	2
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	MeshFilter	2
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	MonoBehaviour	10
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	AnimationClip	2
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	AnimatorController	1
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	AssetBundle	1
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	BoxCollider	1
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	Rigidbody	1
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	Mesh	2
weaponmods_stripped_assets_m9a418roundmagazine_fac4917e555e569bede58fb42541c3e5.bundle	116950	Animator	1
weaponmods_stripped_assets_m9a4acroopticplate_5aa1bfb7a2a04fe93d3d67da515f532c.bundle	23163	MeshFilter	1
weaponmods_stripped_assets_m9a4acroopticplate_5aa1bfb7a2a04fe93d3d67da515f532c.bundle	23163	Transform	3
weaponmods_stripped_assets_m9a4acroopticplate_5aa1bfb7a2a04fe93d3d67da515f532c.bundle	23163	MonoBehaviour	3
weaponmods_stripped_assets_m9a4acroopticplate_5aa1bfb7a2a04fe93d3d67da515f532c.bundle	23163	MeshRenderer	1
weaponmods_stripped_assets_m9a4acroopticplate_5aa1bfb7a2a04fe93d3d67da515f532c.bundle	23163	AssetBundle	1
weaponmods_stripped_assets_m9a4acroopticplate_5aa1bfb7a2a04fe93d3d67da515f532c.bundle	23163	GameObject	3
weaponmods_stripped_assets_m9a4acroopticplate_5aa1bfb7a2a04fe93d3d67da515f532c.bundle	23163	Mesh	1
weaponmods_stripped_assets_m9a4berretaslide_7f8943ec33f16ebe75d27cf269c0d5b7.bundle	292908	Transform	9
weaponmods_stripped_assets_m9a4berretaslide_7f8943ec33f16ebe75d27cf269c0d5b7.bundle	292908	MonoBehaviour	4
weaponmods_stripped_assets_m9a4berretaslide_7f8943ec33f16ebe75d27cf269c0d5b7.bundle	292908	MeshRenderer	6
weaponmods_stripped_assets_m9a4berretaslide_7f8943ec33f16ebe75d27cf269c0d5b7.bundle	292908	Mesh	6
weaponmods_stripped_assets_m9a4berretaslide_7f8943ec33f16ebe75d27cf269c0d5b7.bundle	292908	MeshFilter	6
weaponmods_stripped_assets_m9a4berretaslide_7f8943ec33f16ebe75d27cf269c0d5b7.bundle	292908	GameObject	9
weaponmods_stripped_assets_m9a4berretaslide_7f8943ec33f16ebe75d27cf269c0d5b7.bundle	292908	AssetBundle	1
weaponmods_stripped_assets_m9a4frame_64f5ba039077d783f559f0eedac1ff5f.bundle	316425	Mesh	5
weaponmods_stripped_assets_m9a4frame_64f5ba039077d783f559f0eedac1ff5f.bundle	316425	MeshFilter	5
weaponmods_stripped_assets_m9a4frame_64f5ba039077d783f559f0eedac1ff5f.bundle	316425	Transform	7
weaponmods_stripped_assets_m9a4frame_64f5ba039077d783f559f0eedac1ff5f.bundle	316425	MonoBehaviour	3
