bundle	pathid	name	shader_pathid	shader_name
weaponmodmaterials_assets_tti_jw4_pv_12_9627406b712a29892d4fd735215b1daa.bundle	-5420425055571817659	TTI_JW4_PV_1 2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tti_jw4_pv_1_ae42ad481532a65a3affca0f40dc384f.bundle	-213457088690954908	TTI_JW4_PV_1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tti_jw4_pv_21_868f608c9ec16490c8a6d01cec4558c0.bundle	4551489925648627133	TTI_JW4_PV_2 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tti_jw4_pv_22_097378dac4b6c0e7c135b484279f8233.bundle	4956302020745330619	TTI_JW4_PV_2 2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tti_jw4_pv_2_e00a1dc182eb3eba41d5bb1111478ba9.bundle	8028405663229950688	TTI_JW4_PV_2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_tti_jw4_pv_3_0dc699a0fcbaa899b737af3b78b6d58b.bundle	4773792480737217191	TTI_JW4_PV_3.001	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_uh1_0297b09e3dca5266c40da9002c787e77.bundle	-112972983370703502	UH1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_uh1_reticle1_f63a7073a8f283d6266b573121a0e6b7.bundle	-5700238156804360332	UH1_reticle 1	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_uh1_reticle_bfe22e985273b870fef82e71b8e3d238.bundle	-828573040352640328	UH1_reticle	1068173205918574943	Ultimate Scope Shaders/HolographicSight
weaponmodmaterials_assets_upperreceiver_ar10-standart_52a50ca83ad37100d68ef76d4f0bd856.bundle	6058383650803129495	UpperReceiver_AR10-Standart	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_upperreceiver_ar10-standartfde_59dc1093155752fe3cac0470109f69bb.bundle	7163910693397155594	UpperReceiver_AR10-Standart FDE	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_upperreciever_aeroprecision-m5_918fefa94a22608bc553f0f6841564a9.bundle	7678067166581240938	UpperReciever_AeroPrecision-M5	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_upperreciever_aeroprecision-m5fde_13cb15221ab96af51c59fa152e3952ec.bundle	-4302580859638452322	UpperReciever_AeroPrecision-M5 fde	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_upperreciever_standart_ef2883bdce9bda8d7eb5a495904f8d65.bundle	6440680921721066916	UpperReciever_Standart	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_urx6105_a9e96369a6a0adc5164b3f582f075d7e.bundle	8325672196570800126	URX6 10 5	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_urx6105blk_2d78887e5686e1de21aa344880a14df9.bundle	19857356522340981	URX6 10 5 blk	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_urx6125_aa56a743f847cee33d67c52d0e5bdc7d.bundle	-3975500074375890619	URX6 12 5	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_urx6125blk_c5303f7c10be2446ef2b48bec97d67d8.bundle	1260347946403695163	URX6 12 5 blk	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_urx615_2245b6c239a4028af264b0f0491abdb3.bundle	2521112336945128153	URX6 15	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_urx615blk_3c33026c4d7855b721c98308cd0b122d.bundle	-5140866041959486151	URX6 15 blk	-3661740934848837633	MilkShaders/Lit-Template
weaponmodmaterials_assets_usp_45_body_color_1_06b1f3e255951bd92a0d7af894274161.bundle	-2550349728376482346	USP_45_Body_Color_1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_usp_45_body_color_2_ef5b99433c52e930aea0a1eca42ae30a.bundle	6458372889491863323	USP_45_Body_Color_2	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_usp_45_sight_ems_abfa79e01797ef68b7568f6d7538e217.bundle	4694029853546471532	USP_45_sight_ems	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_usp_45_slider_10_835dc0cf08dcc3ced763e7c5ab550c3a.bundle	6475876631082433232	USP_45_slider_10	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_utg_ebd90945b52837edee45e5d971ef8f01.bundle	5622325029914170905	UTG	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_uvg1_08edc753a297ce7c9f9443c1a1d9bd25.bundle	7309931605116196660	UVG 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_uvg_11bf7ec4513c0940817b821ec080cb8b.bundle	3673983881700115867	UVG	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_virtus_grip1_f84af1bde883aa72d93f68368bdfc1a3.bundle	-8244084129273341206	virtus_grip 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_virtus_grip_c96748ee6e051a9c9d7653c8ca444a03.bundle	-4726009501957114990	virtus_grip	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_vislaser_6249d2d61ea1ee00960952f26873d2c4.bundle	7095063706306488226	Vis Laser	5951657029987726660	HDRP/Unlit
weaponmodmaterials_assets_vislasergreen_eb848d3961974fc705ef128c03a7f770.bundle	5688008912554330248	Vis Laser Green	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_vortex1-10_rendertarget_631157d4c41220578149f83782508fc6.bundle	-3482303856266118522	vortex1-10_rendertarget	2191631582626051206	Shader Graphs/RealisticScopeEffect
weaponmodmaterials_assets_vsevenhelios1_89865466f860f9da9f7c409b9159a71d.bundle	2220495529165769268	VSevenHelios 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_vsevenhelios_a9e61275c5491e104aeb347c554d31fb.bundle	-4609632038773595754	VSevenHelios	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_vudu16_556997d81426f09dbf043d65f648d5f4.bundle	-9109073192558440988	vudu16	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_vudu16gry1_6273625ae7c84654d4fd8dc5454cbe00.bundle	3591302399033149358	vudu16 gry 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_vudu_rear_glass_5a9656c2eeb6d1e87a459bc2c06c7483.bundle	3237621140270273377	Vudu_Rear_Glass	2191631582626051206	Shader Graphs/RealisticScopeEffect
weaponmodmaterials_assets_warden_mat_758a55309a841ec8656ad7aa8c25c3fe.bundle	5327552277226457521	Warden_Mat	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_warden_mattan_08fdb0127ca2dc537485cc71c9c82719.bundle	3262510935422367560	Warden_Mat Tan	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_weapon_light_baldrpro_a13b80d2e98384b7c12424d5032964bf.bundle	3534355918260690305	weapon_light_baldrPRO	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_white_71014edc02339de44b1289670de1b367.bundle	2231634742841072590	white	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_wilcoxmount1_395dd1365c7ecac88e2e9771dc3afb15.bundle	-7779540080102180852	WilcoxMount 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_wilcoxmount_8a65671ae808545ffff62f5b24fa9f4f.bundle	-3585861942500656657	WilcoxMount	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_wilcoxriser1_903b25c9c503ef3f6c6487c996f55f95.bundle	4096270644766174068	WilcoxRiser 1	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_wilcoxriser_9cf841c6afdd456ecedd5d36ee0cc2b8.bundle	1057606619776127513	WilcoxRiser	-8225816520607640240	MilkShaders/UERemap
weaponmodmaterials_assets_wml_100960ba8e00810446d0f6235724a284.bundle	-170911681857561119	WML	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_x3001_8deeea39487ac12befade3b062b5784a.bundle	8311574572127566993	x300	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_x300_1ee27feefee7a33965f0e17ed10bd82f.bundle	6593944368071363223	x300	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_xps31_0a5ba93a5b68e6f9f0e93637cb7eb66e.bundle	224658780439499193	XPS3 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_xps3_e792de3664f3ec22aacaeceecc749e37.bundle	-1910327375836587677	XPS3	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_zenitco_sport_11_293fb5f4dff2c4f86027cab8a01c2d11.bundle	6174736388542948370	zenitco_sport_1 1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_zenitco_sport_1_7fe6625364f3720251a13aadf934ae30.bundle	4578198276586494189	zenitco_sport_1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_zenitpt1_26de6f3c5214422ca1304263e8cad6ff.bundle	5441566562772838822	Zenit PT1	7322088784485553867	HDRP/Lit
weaponmodmaterials_assets_zulu2_505e670d36eaca0f6faaf3df18803af3.bundle	-1233388939830568868	Zulu2	7322088784485553867	HDRP/Lit
weaponmods_stripped_assets_6l3160roundmagazine_5b1e5cf3e997e4b091e77a996ad661d1.bundle	7910980796604705643	6L31_545x39	7322088784485553867	
weaponmods_stripped_assets_ar10lancerl7awm20rndmagazineblk_6c8ffb10926908b8edb1d3177c2234ed.bundle	1589872697418997578	277_Case.001	7322088784485553867	
weaponmods_stripped_assets_ar10lancerl7awm20rndmagazineblk_6c8ffb10926908b8edb1d3177c2234ed.bundle	3062548671400016438	277_Bullet.001	7322088784485553867	
weaponmods_stripped_assets_ar10lancerl7awm20rndmagazineblk_6c8ffb10926908b8edb1d3177c2234ed.bundle	4630632677313622023	Primer_Used_Gold	7322088784485553867	
weaponmods_stripped_assets_ar10lancerl7awm20rndmagazinefde_e8c45ddfeab47ee90fa1ec05122926ee.bundle	1589872697418997578	277_Case.001	7322088784485553867	
weaponmods_stripped_assets_ar10lancerl7awm20rndmagazinefde_e8c45ddfeab47ee90fa1ec05122926ee.bundle	3062548671400016438	277_Bullet.001	7322088784485553867	
weaponmods_stripped_assets_ar10lancerl7awm20rndmagazinefde_e8c45ddfeab47ee90fa1ec05122926ee.bundle	4630632677313622023	Primer_Used_Gold	7322088784485553867	
weaponmods_stripped_assets_burrisxtr141-4x24_1c50908ed661b6275f1dc04f08813df3.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_burrisxtr141-4x24_1c50908ed661b6275f1dc04f08813df3.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_burrisxtr141-4x24_1c50908ed661b6275f1dc04f08813df3.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_burrisxtr141-4x24_1c50908ed661b6275f1dc04f08813df3.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_crc2u073_00a231ef7cc19c72435f112de3f61a39.bundle	2095681441936442569	CRC9U028	-3661740934848837633	
weaponmods_stripped_assets_crc2u073fde_f5d178060e65fda3b0517e9e092b4815.bundle	2095681441936442569	CRC9U028	-3661740934848837633	
weaponmods_stripped_assets_crc2u073odg_6c3a3a9bc9676f3439338c51f856d419.bundle	2095681441936442569	CRC9U028	-3661740934848837633	
weaponmods_stripped_assets_danieldefencemk18upperreciever_7bfeb63798b0ce2fb0385a83e382917e.bundle	4533107413064354139	Decal 1	4875424836180526704	HDRP/Decal
weaponmods_stripped_assets_danieldefencemk18upperreciever_7bfeb63798b0ce2fb0385a83e382917e.bundle	8896067405458194660	Decal	4875424836180526704	HDRP/Decal
weaponmods_stripped_assets_danieldefencemk18upperrecieverfde_c247e4fcfb1d5b7cd38f1c6f048663e4.bundle	4533107413064354139	Decal 1	4875424836180526704	HDRP/Decal
weaponmods_stripped_assets_danieldefencemk18upperrecieverfde_c247e4fcfb1d5b7cd38f1c6f048663e4.bundle	8896067405458194660	Decal	4875424836180526704	HDRP/Decal
weaponmods_stripped_assets_dd_ris_ii_blk_40c3f907c139329f995a790e7ee6ba10.bundle	8528264540977641907	Handguard_RIS-II-9.5	-7803075278752278772	HDRP/Autodesk Interactive/AutodeskInteractive
weaponmods_stripped_assets_eotechexps-3blk_a60c55b9113f19ce1925a6a4df3985b4.bundle	5407560855275626542	EXPS3 glass	7322088784485553867	
weaponmods_stripped_assets_eotechexps-3blk_a60c55b9113f19ce1925a6a4df3985b4.bundle	8341510371973634702	EXPS3_reticle	-4194201878724235110	Shader Graphs/Reticle
weaponmods_stripped_assets_eotechexps-3fde_5c8fe68ebfeb162e23a4281ace8c4cdb.bundle	5407560855275626542	EXPS3 glass	7322088784485553867	
weaponmods_stripped_assets_eotechexps-3fde_5c8fe68ebfeb162e23a4281ace8c4cdb.bundle	8341510371973634702	EXPS3_reticle	-4194201878724235110	Shader Graphs/Reticle
weaponmods_stripped_assets_eotechexps-3mcvariant_e2deae375dc376e758b45abe57809074.bundle	5407560855275626542	EXPS3 glass	7322088784485553867	
weaponmods_stripped_assets_eotechexps-3mcvariant_e2deae375dc376e758b45abe57809074.bundle	8341510371973634702	EXPS3_reticle	-4194201878724235110	Shader Graphs/Reticle
weaponmods_stripped_assets_eotechg33magnifer_8525996a01d97f3d82f8b24e6a329e5f.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg33magnifer_8525996a01d97f3d82f8b24e6a329e5f.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_eotechg33magnifer_8525996a01d97f3d82f8b24e6a329e5f.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_eotechg33magnifer_8525996a01d97f3d82f8b24e6a329e5f.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg33magniferblk_dcda3a3ff8421ceab29803270d0f6713.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg33magniferblk_dcda3a3ff8421ceab29803270d0f6713.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_eotechg33magniferblk_dcda3a3ff8421ceab29803270d0f6713.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_eotechg33magniferblk_dcda3a3ff8421ceab29803270d0f6713.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg33magniferblk_dcda3a3ff8421ceab29803270d0f6713.bundle	5407560855275626542	EXPS3 glass	7322088784485553867	
weaponmods_stripped_assets_eotechg33magniferblk_dcda3a3ff8421ceab29803270d0f6713.bundle	8341510371973634702	EXPS3_reticle	-4194201878724235110	Shader Graphs/Reticle
weaponmods_stripped_assets_eotechg33wilcoxanodizedtan_4ce7b6fbe0a77fbdb41afaa65e8e6606.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg33wilcoxanodizedtan_4ce7b6fbe0a77fbdb41afaa65e8e6606.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_eotechg33wilcoxanodizedtan_4ce7b6fbe0a77fbdb41afaa65e8e6606.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_eotechg33wilcoxanodizedtan_4ce7b6fbe0a77fbdb41afaa65e8e6606.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg33wilcoxblk_008bc40fa705676790a4b20d08f060cf.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg33wilcoxblk_008bc40fa705676790a4b20d08f060cf.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_eotechg33wilcoxblk_008bc40fa705676790a4b20d08f060cf.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_eotechg33wilcoxblk_008bc40fa705676790a4b20d08f060cf.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg43magnifer_34826f3c452a611f3ee51864e217d643.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg43magnifer_34826f3c452a611f3ee51864e217d643.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_eotechg43magnifer_34826f3c452a611f3ee51864e217d643.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_eotechg43magnifer_34826f3c452a611f3ee51864e217d643.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg43magniferblk_877b1501b53f978727043523d8af2ce5.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg43magniferblk_877b1501b53f978727043523d8af2ce5.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_eotechg43magniferblk_877b1501b53f978727043523d8af2ce5.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_eotechg43magniferblk_877b1501b53f978727043523d8af2ce5.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg43wilcoxanodizedblackvariant_8f78adf7b9557b327ead002d3a86b32b.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg43wilcoxanodizedblackvariant_8f78adf7b9557b327ead002d3a86b32b.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_eotechg43wilcoxanodizedblackvariant_8f78adf7b9557b327ead002d3a86b32b.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_eotechg43wilcoxanodizedblackvariant_8f78adf7b9557b327ead002d3a86b32b.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg43wilcoxanodizedtan_8753f12ef561aa0fada6eff394d9d678.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechg43wilcoxanodizedtan_8753f12ef561aa0fada6eff394d9d678.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_eotechg43wilcoxanodizedtan_8753f12ef561aa0fada6eff394d9d678.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_eotechg43wilcoxanodizedtan_8753f12ef561aa0fada6eff394d9d678.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechvudu_a760dcc2184816a1b0fe8dc3b5a4572d.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_eotechvudu_a760dcc2184816a1b0fe8dc3b5a4572d.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_eotechvudu_a760dcc2184816a1b0fe8dc3b5a4572d.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_eotechvudu_a760dcc2184816a1b0fe8dc3b5a4572d.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_f200011_8da18fb8394abd87d3a2bfc8c49b5a04.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_f200011_8da18fb8394abd87d3a2bfc8c49b5a04.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_f200011_8da18fb8394abd87d3a2bfc8c49b5a04.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_f200011_8da18fb8394abd87d3a2bfc8c49b5a04.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_f20001_e37a5b495bbaeff10b43da7a5c2f4d55.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_f20001_e37a5b495bbaeff10b43da7a5c2f4d55.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_f20001_e37a5b495bbaeff10b43da7a5c2f4d55.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_f20001_e37a5b495bbaeff10b43da7a5c2f4d55.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_fde_std_ar15-pistolgrip_b9937c8541e21e9920baf57cc62b5a43.bundle	-3219025803684200654	PistolGrip_STD	-7803075278752278772	HDRP/Autodesk Interactive/AutodeskInteractive
weaponmods_stripped_assets_ftceotechaimpoint3xmagnifer_828453bf3c3f822b5ef924d34087cfbc.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_ftceotechaimpoint3xmagnifer_828453bf3c3f822b5ef924d34087cfbc.bundle	-4227368718118936282	Scope NVG Filter	-3722188480337259500	Shader Graphs/RealisticNVG 2
weaponmods_stripped_assets_ftceotechaimpoint3xmagnifer_828453bf3c3f822b5ef924d34087cfbc.bundle	-2617066232814675333	Scope Lens	7322088784485553867	
weaponmods_stripped_assets_ftceotechaimpoint3xmagnifer_828453bf3c3f822b5ef924d34087cfbc.bundle	1334375884052870704	Eye Relief Visualization	5951657029987726660	HDRP/Unlit
weaponmods_stripped_assets_ftceotechg33magniferblk_1a4365a0bdea70d1cff3f51a729a6ead.bundle	-5568313621351109991	Eye Relief Visualization 1	5951657029987726660	HDRP/Unlit
